New_ID,Entity_Type,Current_ID,Name,Description,Department,File_Path,Status
PRM-136,Prompt,PMT-076,Import Validation Pipeline,Prompt file: Import Validation Pipeline,AID,ENTITIES/PROMPTS/Core/DATA_ARCHITECTURE/PMT-076_Import_Validation_Pipeline.md,Active
PRM-137,Prompt,PMT-077,Employee Activity Analyzer,Prompt file: Employee Activity Analyzer,AID,ENTITIES/PROMPTS/Core/DATA_ARCHITECTURE/PMT-077_Employee_Activity_Analyzer.md,Active
PRM-138,Prompt,PMT-078,Cross Entity Search,Prompt file: Cross Entity Search,AID,ENTITIES/PROMPTS/Core/DATA_ARCHITECTURE/PMT-078_Cross_Entity_Search.md,Active
PRM-139,Prompt,PMT-079,Prompt Taxonomy Sync,Prompt file: Prompt Taxonomy Sync,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-079_Prompt_Taxonomy_Sync.md,Active
PRM-140,Prompt,PMT-080,Token Optimization Analyzer,Prompt file: Token Optimization Analyzer,AID,ENTITIES/PROMPTS/Core/DATA_ARCHITECTURE/PMT-080_Token_Optimization_Analyzer.md,Active
PRM-141,Prompt,PRM-NEW-141,TASK MANAGERS Import Guide Master,Prompt file: TASK MANAGERS Import Guide Master,AID,ENTITIES/PROMPTS/Core/SYSTEM/TASK_MANAGERS_Import_Guide_Master.md,Active
PRM-142,Prompt,PMT-021,Ecosystem Analysis Overview,Prompt file: Ecosystem Analysis Overview,AID,ENTITIES/PROMPTS/Core/SYSTEM/PMT-021_Ecosystem_Analysis_Overview.md,Active
PRM-143,Prompt,PMT-022,Data Inventory,Prompt file: Data Inventory,AID,ENTITIES/PROMPTS/Core/SYSTEM/PMT-022_Data_Inventory.md,Active
PRM-144,Prompt,PMT-023,Schema Validation,Prompt file: Schema Validation,AID,ENTITIES/PROMPTS/Core/SYSTEM/PMT-023_Schema_Validation.md,Active
PRM-145,Prompt,PMT-024,Content Analysis,Prompt file: Content Analysis,MKT,ENTITIES/PROMPTS/Core/SYSTEM/PMT-024_Content_Analysis.md,Active
PRM-146,Prompt,PMT-025,Relationship Validation,Prompt file: Relationship Validation,AID,ENTITIES/PROMPTS/Core/SYSTEM/PMT-025_Relationship_Validation.md,Active
PRM-147,Prompt,PMT-026,Synthesis Recommendations,Prompt file: Synthesis Recommendations,AID,ENTITIES/PROMPTS/Core/SYSTEM/PMT-026_Synthesis_Recommendations.md,Active
PRM-148,Prompt,PMT-014,Build Taxonomy ID System,Prompt file: Build Taxonomy ID System,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-014_Build_Taxonomy_ID_System.md,Active
PRM-149,Prompt,PMT-015,Optimize Video Transcription,Prompt file: Optimize Video Transcription,VID,ENTITIES/PROMPTS/Core/VIDEO_PROCESSING/PMT-015_Optimize_Video_Transcription.md,Active
PRM-150,Prompt,PMT-016,Build LIBRARIES Taxonomy,Prompt file: Build LIBRARIES Taxonomy,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-016_Build_LIBRARIES_Taxonomy.md,Active
PRM-151,Prompt,PMT-017,Initial ID List,Prompt file: Initial ID List,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-017_Initial_ID_List.md,Active
PRM-152,Prompt,PMT-018,Employee Profile Schema,Prompt file: Employee Profile Schema,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-018_Employee_Profile_Schema.md,Active
PRM-153,Prompt,PMT-019,Restructure Employee Profile,Prompt file: Restructure Employee Profile,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-019_Restructure_Employee_Profile.md,Active
PRM-154,Prompt,PMT-020,Taxonomy Entities Collection,Prompt file: Taxonomy Entities Collection,AID,ENTITIES/PROMPTS/Core/TAXONOMY/PMT-020_Taxonomy_Entities_Collection.md,Active
PRM-155,Prompt,PRM-NEW-155,Prompts ISO Code Registry,Prompt file: Prompts ISO Code Registry,AID,ENTITIES/PROMPTS/Core/TAXONOMY/Prompts_ISO_Code_Registry.md,Active
PRM-156,Prompt,PMT-070,Daily Report Entity Mapping,Prompt file: Daily Report Entity Mapping,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Daily_Report_Entity_Mapping_v2.1.md,Active
PRM-157,Prompt,PMT-070,Entity Identification,Prompt file: Entity Identification,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Entity_Identification_v1.md,Active
PRM-158,Prompt,PMT-070,Entity Identification 3,Prompt file: Entity Identification 3,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Entity_Identification_v1_3.md,Active
PRM-159,Prompt,PMT-070,Entity Identification 0,Prompt file: Entity Identification 0,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Entity_Identification_v2_0.md,Active
PRM-160,Prompt,PMT-070,Phase 1 Action Tagging,Prompt file: Phase 1 Action Tagging,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Phase_1_Action_Tagging.md,Active
PRM-161,Prompt,PMT-070,Phase 2 Object Tagging,Prompt file: Phase 2 Object Tagging,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Phase_2_Object_Tagging.md,Active
PRM-162,Prompt,PMT-070,Phase 3 Data Structuring,Prompt file: Phase 3 Data Structuring,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Phase_3_Data_Structuring.md,Active
PRM-163,Prompt,PMT-070,Phase 4 Task Hierarchy,Prompt file: Phase 4 Task Hierarchy,AID,ENTITIES/PROMPTS/Core/UTILITIES/PMT-070_Phase_4_Task_Hierarchy.md,Active
PRM-164,Prompt,PMT-058,Call Organizer,Prompt file: Call Organizer,OPS,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-058_Call_Organizer_v4.md,Active
PRM-165,Prompt,PMT-059,Document Finished Project,Prompt file: Document Finished Project,OPS,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-059_Document_Finished_Project.md,Active
PRM-166,Prompt,PMT-063,Account Creation Validation,Prompt file: Account Creation Validation,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-063_Account_Creation_Validation.md,Active
PRM-167,Prompt,PMT-064,Account Security Audit,Prompt file: Account Security Audit,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-064_Account_Security_Audit.md,Active
PRM-168,Prompt,PMT-065,Subscription Renewal Alert,Prompt file: Subscription Renewal Alert,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-065_Subscription_Renewal_Alert.md,Active
PRM-169,Prompt,PMT-060,Products Integration,Prompt file: Products Integration,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-060_Products_Integration.md,Active
PRM-170,Prompt,PMT-061,Task Manager Entity Filling,Prompt file: Task Manager Entity Filling,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-061_Task_Manager_Entity_Filling.md,Active
PRM-171,Prompt,PMT-062,Tools Collection Matching,Prompt file: Tools Collection Matching,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-062_Tools_Collection_Matching.md,Active
PRM-172,Prompt,PMT-087,Daily Report Processing Workflow,Prompt file: Daily Report Processing Workflow,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-087_Daily_Report_Processing_Workflow.md,Active
PRM-173,Prompt,PMT-092,Daily Report Processing,Prompt file: Daily Report Processing,AID,ENTITIES/PROMPTS/Core/WORKFLOWS/PMT-092_Daily_Report_Processing_v2.md,Active
PRM-174,Prompt,PRM-NEW-174,Call Organizer,Prompt file: Call Organizer,AID,ENTITIES/PROMPTS/_ARCHIVE/Call_Organizer_v2.md,Deprecated
PRM-175,Prompt,PRM-NEW-175,Call Organizer,Prompt file: Call Organizer,AID,ENTITIES/PROMPTS/_ARCHIVE/Call_Organizer_v3.md,Deprecated
PRM-176,Prompt,PRM-NEW-176,Depricated PROMPT ENTITIES Data Synchronization Architecture,Prompt file: Depricated PROMPT ENTITIES Data Synchronization Architecture,HRM,ENTITIES/PROMPTS/_ARCHIVE/Depricated_PROMPT_ENTITIES_Data_Synchronization_Architecture.md,Deprecated
PRM-177,Prompt,PRM-NEW-177,MAIN PROMPT,Prompt file: MAIN PROMPT,AID,ENTITIES/PROMPTS/_ARCHIVE/MAIN_PROMPT_v2.md,Deprecated
PRM-178,Prompt,PRM-NEW-178,MAIN PROMPT,Prompt file: MAIN PROMPT,AID,ENTITIES/PROMPTS/_ARCHIVE/MAIN_PROMPT_v3.md,Deprecated
PRM-179,Prompt,PRM-NEW-179,Video Transcription Custom Instructions,Prompt file: Video Transcription Custom Instructions,VID,ENTITIES/PROMPTS/_ARCHIVE/Video_Transcription_Custom_Instructions_v3.2.md,Deprecated
